5.53267843e+09,1.23778962e+03,9.15756084e+02,4.77959111e+03,1.95579095e+03,7.51119709e+02,8.08739552e+03,1.87017264e+04,5.20606551e+03,5.63080639e+02,1.14057804e+03,4.70155973e+03,2.36662150e+03,3.90342343e+03,2.42850366e+03,1.47510014e+05,1.04909737e+04,1.15039622e+03,7.00639056e+03,3.37394955e+03,1.27502911e+02,2.23867279e+02,8.89599869e+02,3.34692760e+03,3.58725149e+03,1.68365018e+03,4.63278015e+02,1.16442740e+03,6.30128727e+03,4.12658222e+03,9.14655745e+02,4.20188815e+03,2.72000000e+02,1.60840593e+02,1.97111096e+01,2.25000735e+02,8.06512513e+02,1.77166716e+03,1.21433866e+03,9.33872065e+02,3.01920963e+01,6.34513195e+02,1.33572249e+04,8.68014348e+02,1.78286543e+03,1.85063209e+02,1.49816229e+03,7.88013838e+02,1.62102627e+03,2.14431863e+03,6.31740427e+02,2.71224581e+03,3.54581594e+03,6.98593092e+02,3.77926618e+02,2.99020300e+03,1.46804909e+04,1.58387052e+02,1.84968835e+03,1.03495776e+02,1.22560349e+03,1.26026962e+02,1.70105012e+03,2.71751778e+02,0
5.53267843e+09,1.23778962e+03,9.15756084e+02,4.77959111e+03,1.95579095e+03,7.51119709e+02,8.08739552e+03,1.87017264e+04,5.20606551e+03,5.63080639e+02,1.14057804e+03,4.70155973e+03,2.36662150e+03,3.90342343e+03,2.42850366e+03,1.47510014e+05,1.04909737e+04,1.15039622e+03,7.00639056e+03,3.37394955e+03,1.27502911e+02,2.23867279e+02,8.89599869e+02,3.34692760e+03,3.58725149e+03,1.68365018e+03,4.63278015e+02,1.16442740e+03,6.30128727e+03,4.12658222e+03,9.14655745e+02,4.20188815e+03,2.72000000e+02,1.60840593e+02,1.97111096e+01,2.25000735e+02,8.06512513e+02,1.77166716e+03,1.21433866e+03,9.33872065e+02,3.01920963e+01,6.34513195e+02,1.33572249e+04,8.68014348e+02,1.78286543e+03,1.85063209e+02,1.49816229e+03,7.88013838e+02,1.62102627e+03,2.14431863e+03,6.31740427e+02,2.71224581e+03,3.54581594e+03,6.98593092e+02,3.77926618e+02,2.99020300e+03,1.46804909e+04,1.58387052e+02,1.84968835e+03,1.03495776e+02,1.22560349e+03,1.26026962e+02,1.70105012e+03,2.71751778e+02,0
5.53141620e+09,3.00159910e+03,7.06810657e+02,6.69057867e+02,5.99458086e+02,2.84447071e+02,3.13426528e+02,7.49228507e+03,1.40306969e+04,4.33860899e+01,1.98370607e+02,2.99366513e+01,2.05365589e+03,1.98163888e+03,1.67301034e+02,1.54415580e+05,1.13832866e+04,1.47634705e+03,1.00243424e+04,5.56687828e+02,2.23028906e+03,3.98381520e+03,3.27257631e+03,2.39035017e+02,1.95227158e+03,1.48994829e+03,7.05612697e+02,4.83287444e+01,1.43269409e+01,8.22552817e+01,1.62081442e+03,2.86974390e+02,8.00000000e+00,2.14182769e+03,2.84429820e+03,2.44708310e+01,1.18098999e+03,1.06858091e+02,4.68143419e+02,1.63492413e+03,2.61264734e+03,7.06754015e+02,4.74409527e+03,8.67636983e+02,1.50472328e+03,8.00224299e+00,1.11973857e+00,7.98380901e+01,1.33671343e+03,1.07707033e+02,3.82366135e+02,3.27062403e+03,3.65411041e+03,4.62505727e+03,2.13595449e+03,4.53549994e+02,1.31163842e+04,1.11836615e+02,5.67391832e+02,6.81553974e+02,9.04463480e+01,2.45630878e+02,7.37627062e+00,2.90040514e+03,0
5.53141620e+09,3.00159910e+03,7.06810657e+02,6.69057867e+02,5.99458086e+02,2.84447071e+02,3.13426528e+02,7.49228507e+03,1.40306969e+04,4.33860899e+01,1.98370607e+02,2.99366513e+01,2.05365589e+03,1.98163888e+03,1.67301034e+02,1.54415580e+05,1.13832866e+04,1.47634705e+03,1.00243424e+04,5.56687828e+02,2.23028906e+03,3.98381520e+03,3.27257631e+03,2.39035017e+02,1.95227158e+03,1.48994829e+03,7.05612697e+02,4.83287444e+01,1.43269409e+01,8.22552817e+01,1.62081442e+03,2.86974390e+02,8.00000000e+00,2.14182769e+03,2.84429820e+03,2.44708310e+01,1.18098999e+03,1.06858091e+02,4.68143419e+02,1.63492413e+03,2.61264734e+03,7.06754015e+02,4.74409527e+03,8.67636983e+02,1.50472328e+03,8.00224299e+00,1.11973857e+00,7.98380901e+01,1.33671343e+03,1.07707033e+02,3.82366135e+02,3.27062403e+03,3.65411041e+03,4.62505727e+03,2.13595449e+03,4.53549994e+02,1.31163842e+04,1.11836615e+02,5.67391832e+02,6.81553974e+02,9.04463480e+01,2.45630878e+02,7.37627062e+00,2.90040514e+03,0
5.53141620e+09,3.00159910e+03,7.06810657e+02,6.69057867e+02,5.99458086e+02,2.84447071e+02,3.13426528e+02,7.49228507e+03,1.40306969e+04,4.33860899e+01,1.98370607e+02,2.99366513e+01,2.05365589e+03,1.98163888e+03,1.67301034e+02,1.54415580e+05,1.13832866e+04,1.47634705e+03,1.00243424e+04,5.56687828e+02,2.23028906e+03,3.98381520e+03,3.27257631e+03,2.39035017e+02,1.95227158e+03,1.48994829e+03,7.05612697e+02,4.83287444e+01,1.43269409e+01,8.22552817e+01,1.62081442e+03,2.86974390e+02,8.00000000e+00,2.14182769e+03,2.84429820e+03,2.44708310e+01,1.18098999e+03,1.06858091e+02,4.68143419e+02,1.63492413e+03,2.61264734e+03,7.06754015e+02,4.74409527e+03,8.67636983e+02,1.50472328e+03,8.00224299e+00,1.11973857e+00,7.98380901e+01,1.33671343e+03,1.07707033e+02,3.82366135e+02,3.27062403e+03,3.65411041e+03,4.62505727e+03,2.13595449e+03,4.53549994e+02,1.31163842e+04,1.11836615e+02,5.67391832e+02,6.81553974e+02,9.04463480e+01,2.45630878e+02,7.37627062e+00,2.90040514e+03,0
5.53141620e+09,3.00159910e+03,7.06810657e+02,6.69057867e+02,5.99458086e+02,2.84447071e+02,3.13426528e+02,7.49228507e+03,1.40306969e+04,4.33860899e+01,1.98370607e+02,2.99366513e+01,2.05365589e+03,1.98163888e+03,1.67301034e+02,1.54415580e+05,1.13832866e+04,1.47634705e+03,1.00243424e+04,5.56687828e+02,2.23028906e+03,3.98381520e+03,3.27257631e+03,2.39035017e+02,1.95227158e+03,1.48994829e+03,7.05612697e+02,4.83287444e+01,1.43269409e+01,8.22552817e+01,1.62081442e+03,2.86974390e+02,8.00000000e+00,2.14182769e+03,2.84429820e+03,2.44708310e+01,1.18098999e+03,1.06858091e+02,4.68143419e+02,1.63492413e+03,2.61264734e+03,7.06754015e+02,4.74409527e+03,8.67636983e+02,1.50472328e+03,8.00224299e+00,1.11973857e+00,7.98380901e+01,1.33671343e+03,1.07707033e+02,3.82366135e+02,3.27062403e+03,3.65411041e+03,4.62505727e+03,2.13595449e+03,4.53549994e+02,1.31163842e+04,1.11836615e+02,5.67391832e+02,6.81553974e+02,9.04463480e+01,2.45630878e+02,7.37627062e+00,2.90040514e+03,0
5.52952312e+09,3.04116644e+02,8.70674789e+03,1.13852402e+03,1.03484388e+03,1.91153573e+02,5.72257309e+02,6.53540743e+02,2.42907070e+04,2.41855077e+01,1.34828568e+03,6.98377203e+02,1.02925954e+02,1.27125442e+03,3.75414819e+03,5.43312698e+03,1.46073020e+05,6.83377064e+03,2.56261138e+03,6.31783873e+02,4.29464867e+02,3.24150826e+03,1.21576485e+03,2.35219453e+03,3.05049955e+03,1.44795742e+03,8.20191765e+02,1.87251321e+02,3.40356665e+02,2.77077363e+02,1.40534243e+03,1.26604870e+03,3.17000000e+03,1.32870713e+03,3.21858499e+01,7.48334243e+02,1.70231471e+03,2.51661173e+02,1.64475225e+02,9.61245513e+02,6.35936626e+03,3.74540526e+03,3.04875430e+02,3.27288476e+02,1.12475428e+03,1.80254002e+02,6.86505168e+02,2.22021780e+03,2.35498047e+03,1.40884385e+03,7.94851275e+02,1.64327635e+03,2.76920988e+03,2.26147876e+02,1.98991012e+03,2.61905069e+04,2.25942720e+03,2.62957174e+03,2.36875704e+02,1.31192072e+03,4.06412977e+03,2.36731455e+02,2.04971733e+02,1.74201627e+03,0
5.52952312e+09,3.04116644e+02,8.70674789e+03,1.13852402e+03,1.03484388e+03,1.91153573e+02,5.72257309e+02,6.53540743e+02,2.42907070e+04,2.41855077e+01,1.34828568e+03,6.98377203e+02,1.02925954e+02,1.27125442e+03,3.75414819e+03,5.43312698e+03,1.46073020e+05,6.83377064e+03,2.56261138e+03,6.31783873e+02,4.29464867e+02,3.24150826e+03,1.21576485e+03,2.35219453e+03,3.05049955e+03,1.44795742e+03,8.20191765e+02,1.87251321e+02,3.40356665e+02,2.77077363e+02,1.40534243e+03,1.26604870e+03,3.17000000e+03,1.32870713e+03,3.21858499e+01,7.48334243e+02,1.70231471e+03,2.51661173e+02,1.64475225e+02,9.61245513e+02,6.35936626e+03,3.74540526e+03,3.04875430e+02,3.27288476e+02,1.12475428e+03,1.80254002e+02,6.86505168e+02,2.22021780e+03,2.35498047e+03,1.40884385e+03,7.94851275e+02,1.64327635e+03,2.76920988e+03,2.26147876e+02,1.98991012e+03,2.61905069e+04,2.25942720e+03,2.62957174e+03,2.36875704e+02,1.31192072e+03,4.06412977e+03,2.36731455e+02,2.04971733e+02,1.74201627e+03,0
5.52952312e+09,3.04116644e+02,8.70674789e+03,1.13852402e+03,1.03484388e+03,1.91153573e+02,5.72257309e+02,6.53540743e+02,2.42907070e+04,2.41855077e+01,1.34828568e+03,6.98377203e+02,1.02925954e+02,1.27125442e+03,3.75414819e+03,5.43312698e+03,1.46073020e+05,6.83377064e+03,2.56261138e+03,6.31783873e+02,4.29464867e+02,3.24150826e+03,1.21576485e+03,2.35219453e+03,3.05049955e+03,1.44795742e+03,8.20191765e+02,1.87251321e+02,3.40356665e+02,2.77077363e+02,1.40534243e+03,1.26604870e+03,3.17000000e+03,1.32870713e+03,3.21858499e+01,7.48334243e+02,1.70231471e+03,2.51661173e+02,1.64475225e+02,9.61245513e+02,6.35936626e+03,3.74540526e+03,3.04875430e+02,3.27288476e+02,1.12475428e+03,1.80254002e+02,6.86505168e+02,2.22021780e+03,2.35498047e+03,1.40884385e+03,7.94851275e+02,1.64327635e+03,2.76920988e+03,2.26147876e+02,1.98991012e+03,2.61905069e+04,2.25942720e+03,2.62957174e+03,2.36875704e+02,1.31192072e+03,4.06412977e+03,2.36731455e+02,2.04971733e+02,1.74201627e+03,0
5.52952312e+09,3.04116644e+02,8.70674789e+03,1.13852402e+03,1.03484388e+03,1.91153573e+02,5.72257309e+02,6.53540743e+02,2.42907070e+04,2.41855077e+01,1.34828568e+03,6.98377203e+02,1.02925954e+02,1.27125442e+03,3.75414819e+03,5.43312698e+03,1.46073020e+05,6.83377064e+03,2.56261138e+03,6.31783873e+02,4.29464867e+02,3.24150826e+03,1.21576485e+03,2.35219453e+03,3.05049955e+03,1.44795742e+03,8.20191765e+02,1.87251321e+02,3.40356665e+02,2.77077363e+02,1.40534243e+03,1.26604870e+03,3.17000000e+03,1.32870713e+03,3.21858499e+01,7.48334243e+02,1.70231471e+03,2.51661173e+02,1.64475225e+02,9.61245513e+02,6.35936626e+03,3.74540526e+03,3.04875430e+02,3.27288476e+02,1.12475428e+03,1.80254002e+02,6.86505168e+02,2.22021780e+03,2.35498047e+03,1.40884385e+03,7.94851275e+02,1.64327635e+03,2.76920988e+03,2.26147876e+02,1.98991012e+03,2.61905069e+04,2.25942720e+03,2.62957174e+03,2.36875704e+02,1.31192072e+03,4.06412977e+03,2.36731455e+02,2.04971733e+02,1.74201627e+03,0
